"channelId","customUrl","title","country","viewCount","subscriberCount","videoCount","madeForkids","creationDate"
"UC5qO5ayBxyIK4Y7gRF2WOog","@somiiiasmr","Somiii ASMR ","US","13065465","124000","62","False","2021-09-21T01:25:41.596018Z"
"UC5BH29VT50y6fVt5GwYAc_g","@narvisaturno","Narvi ASMR","AR","18357125","177000","156","n/a","2020-08-08T05:56:57.42Z"
"UCeZQ2Ksp6jE7AAoLGcVsyJw","@damarisasmr","Dámaris ASMR","MX","9049638","192000","133","False","2020-07-08T04:05:16.278052Z"
"UCJSVfFrma90LTy6EQ4mDqzg","@ceceinfinite","Ceceinfinite ASMR","ES","2444399","33600","49","False","2020-12-14T16:17:02.553703Z"
"UCJpPt3lZMBGttqYY7CTuRCw","@lilaasmr9690","Lila Asmr","n/a","37492942","325000","71","n/a","2020-04-12T01:15:19.992837Z"
"UCKsOH5NvmnKbGlYtX6VeF2g","@gesasmr","Ges ASMR","MX","109985018","576000","569","False","2020-03-14T08:04:21.815852Z"
"UCLykmuAnfNTRizJjmW53yKg","@aixaasmr","Aixa ASMR","AR","4067987","57200","187","False","2021-08-22T22:16:26.895309Z"
"UCttvO09Y3leG167K5DRyf6A","@adrianaasmr","Adriana ASMR","n/a","22828670","188000","238","False","2019-07-15T18:43:35Z"
"UCH8q_Pjor9lnF-sh0VWtb3g","@lumaasmr8808","Luma ASMR","n/a","11167391","112000","101","n/a","2020-06-05T22:51:10.601972Z"
"UCSv20q-bPz8aMUbS0-E7WtQ","@antonellaasmr3881","Antonella Asmr","ES","18723672","115000","115","False","2015-09-10T16:49:41Z"
"UCqXbFEsJrT2j-FASPOWZaDQ","@maxasmr7","MAX ASMR","AR","13054495","94500","329","False","2020-10-16T22:50:01.880104Z"
"UC0IUOwAykwPbe0KJ_RzWbUg","@asmrbygoddessalfa","ASMR by GoddessAlfa","CO","35957218","376000","91","False","2019-09-03T09:51:52Z"
"UC4BKqrKl6XC4_ERgUEv5FLQ","@asmr_tani6679","ASMR _Tani","n/a","109991","1900","58","n/a","2022-08-14T16:24:20.413659Z"
"UCVi9IwWMM6dYc56Gs8pI2aQ","@chocohasmr7749","CHOCOH ASMR","n/a","1063009","45400","7","False","2022-07-22T16:21:33.293336Z"
"UCmdUM-6_6Jr7YrgdvDuJwkA","@asmrlanasalturas","ASMR Lá Nas Alturas","BR","69596331","423000","319","False","2017-02-19T21:50:33Z"
"UCwF1RfpKOiKmNpuFtr0jzZA","@dolceromyasmr6161","DOLCE ROMY ASMR","FR","34928977","310000","69","False","2016-11-14T12:01:11Z"
"UC3HuzH16hl2o3FdVKwfJgHg","@asmrcam","ASMR Cam","n/a","1772350","21800","224","n/a","2013-12-08T08:51:56Z"
"UCgZxp_x-DGiwf1jsBnkStIQ","@chachanote","CHACHA NOTE asmr","KR","34781253","416000","147","False","2020-06-20T14:29:47.557603Z"
"UCNWMS7tOTHcPLNkgOuvGXiA","@javierasmrchile","Javier ASMR Chile","CL","10330049","133000","493","n/a","2014-01-05T13:52:17Z"
"UCdvNJmQGyRhTgcLOE-N5hHg","@asmrgalaxy","ASMR Galaxy","GB","12131375","92400","190","False","2020-06-27T11:50:14.185155Z"
"UCe7NidSvGNk8P3m5pI7oMVw","@rangasmr","혜랑 RANG ASMR","KR","18270516","182000","90","n/a","2018-05-20T16:13:38Z"
"UChy0EmNquJW2DlVYNs9cLqw","@alanaasmryt","Alana ASMR","CA","58096434","211000","292","False","2018-06-09T18:11:02Z"
"UCNpsFkg0eo54iE2AhhPRubw","@danielaasmr2.058","Daniela ASMR 2.0","n/a","3898","54","39","n/a","2021-06-28T17:53:03.274083Z"
"UC_RnbA7Hxr-KNPj8D3ussNw","@realpersonasmrbyaugust","Real Person ASMR by August","GB","5902254","46700","32","False","2022-05-10T11:02:24.181365Z"
"UCkB2QEGGveOmEPqHqRapYsQ","@supercandyasmr7519","SUPERCANDY ASMR !","US","2882676","101000","9","n/a","2022-01-11T11:13:51.863669Z"
"UCDzE-1v37jakYXLuGu8W8dg","@lamiraasmrhungary","LaMira ASMR Hungary","HU","3766132","19000","109","False","2020-12-17T21:18:25.216802Z"
"UCFyBMUUXbqgZ1lT7wCXQhtA","@kykyooasmr","Kykyoo ASMR","FR","324276","4550","158","False","2021-10-25T12:11:52.763124Z"
"UCgTp27VS71QyoUxCPaOxa8Q","@gauchaasmr","Gaúcha ASMR","BR","173624189","1010000","452","n/a","2017-03-23T07:02:31Z"
"UCdIWwJ6n7tX3LYfTz2GBSkw","@user-lo2lv4me3d","Asmr","GT","175029","529","11","n/a","2020-10-17T02:38:03.450994Z"
"UCzcd_ScQLcvthV4zKSC2-bA","@gameplayasmr","Gameplay ASMR","IT","1347439","11200","257","False","2019-09-15T11:38:07Z"
"UCxRaD00T2m4DR05ZR74hstg","@alteanne","Alteanne ASMR","FR","57929975","334000","682","False","2020-05-25T20:10:05.244259Z"
"UCUkTnxtGig_TwJ1w1aOKqYw","@thildouasmr","Thildou ASMR","FR","9034630","57400","446","False","2019-07-08T14:43:57Z"
"UCC5ggKYr7tW6d7jtliKixnA","@asmrelisabethg","ASMR Elisabeth G","ES","15613","531","17","False","2020-07-29T17:33:11.304746Z"
"UCNqJHcQsbmMC3Pz_bl0mrfQ","@atlasasmr2868","Atlas ASMR","n/a","0","24","0","n/a","2017-08-31T00:42:32Z"
"UCzrZ-VYdMa9dPkpA6nf92WA","@fairyasmr","FAIRY ASMR","IT","37475872","155000","691","False","2015-05-28T17:20:22Z"
"UCIjpKRRSTuwYV_8t-uN6R6Q","@tomasmretserenite","ASMR Tom et sérénité","FR","81368186","233000","1181","False","2016-12-11T19:41:40Z"
"UCVh7AGpn2B062XRTUBlBkpg","@bakaasmr6408","Baka ASMR","n/a","518893","4920","67","n/a","2022-07-20T22:19:30.574736Z"
"UCagxHiIlDco7FYC3rWxFsUw","@acnellasmr","Acnell ASMR","ES","4085719","16900","160","False","2020-11-27T15:32:33.84934Z"
"UCioV3YP5ZQYhE0JpVjBqeQw","@hakuasmr955","Haku ASMR","n/a","4763838","50300","136","n/a","2021-04-05T23:57:00.953463Z"
"UCSalaZ-0TIs7a-C-2PkPjeg","@dreamsvault","ASMR Dreams Vault","US","31522940","220000","257","False","2018-12-18T14:31:06Z"
"UCS72-LQiXKD3wyXbZSoLtLA","@dollfamily","Doll Family ASMR","US","26497361","345000","787","False","2019-10-21T08:02:15.120281Z"
"UCe7SFOrT6D_ubcwkQMUG7eA","@annadreamyasmr","anna dreamy ASMR","BR","86272212","585000","228","n/a","2020-05-12T02:06:40.935987Z"
"UC15ck49eJ8lQv0tvRXhw_zA","@nyamiasmr","Nyami ASMR","RU","1712923","6210","370","False","2015-12-18T19:31:21Z"
"UCPxvFAvmFKrIw86jZwfs0cA","@yisusasmr","Yisus ASMR","MX","803065","12700","79","False","2021-01-25T19:26:41.729948Z"
"UCItscnDxInX4ehzVVcS7oCg","@lilizok4","Lilizok4 ASMR","BR","825837","19900","108","False","2015-02-15T16:30:23Z"
"UCOvqZIyJOE57OKlFazGTzTQ","@dradamasmr","Dr. Adam ASMR","US","4430223","36700","104","False","2021-01-19T17:19:00.312409Z"
"UC3AVmgNVuQYezdLSK8ewwTw","@daniaarabicasmr","Dania Arabic ASMR","TR","28382826","203000","250","False","2020-04-12T20:40:30.918694Z"
"UCFQNtkc8kyk6jhvO_NyrfVg","@asmrdetected","ASMR Detected","RU","47770047","276000","344","False","2015-01-27T18:22:55Z"
"UCzXipoEpmE2VVOWtuTGc_Hw","@mcbangasmr","McBang ASMR","GB","128093110","1100000","198","False","2019-09-22T15:59:56Z"
"UCx_7Isnu10jfrlV7m1Fz06A","@chihun","Chihun ASMR 치훈","KR","732326146","3400000","704","False","2018-12-18T15:46:38Z"
"UCNbQwREAE1ue4Co8t4R-tTQ","@asmrgames","Asmr & Games","FR","1934538","12300","175","False","2017-12-20T03:03:23Z"
"UCjCDp8b2wtGIiaC3ZqKomSQ","@asmrsoupe","asmr soupe","JP","109015987","561000","293","False","2015-03-18T14:13:28Z"
"UCViUebJ5_s4xrP1P5SvWFqA","@asmrpizzero4613","ASMR PIZZERO","n/a","86","8","2","n/a","2022-10-24T17:34:06.822282Z"
"UCoXQCYOw5--9PlQ74JVIEmw","@asmrroomsofficial","ASMR rooms","n/a","33485106","194000","97","False","2015-04-28T22:06:00Z"
"UCo7RxCWwotM0_nsm0sB4nUA","@coucouasmr","Coucou ASMR","n/a","23227966","134000","116","n/a","2020-04-22T16:01:49.959579Z"
"UCfe-YBaja0apgXcuozSuPTw","@tinaasmroff","Tina ASMR","FR","101217073","337000","879","False","2018-12-28T17:36:11Z"
"UCjtyHskM360vc0D82w4IbDQ","@oaasmr","오아 OA ASMR","KR","6223567","24600","121","False","2018-01-07T23:00:53Z"
"UC6VLBHsXtXtEMA3HpwAM2Rw","@benio_asmr","benio店長 / ASMR屋さん","JP","252736702","881000","266","False","2020-06-05T16:55:15.575788Z"
"UCEy2trcBtWPX-g3vMURywIg","@tattooasmr6876","Tattoo ASMR","ES","346225","4090","45","n/a","2018-06-27T04:21:26Z"
"UCSf3PQ9AUNp6hG1f2OXOVog","@asmrcollectnplay","ASMR Collect 'N' Play","US","12875925","56000","1384","False","2016-05-10T02:27:18Z"
"UCmwEL3wIwr3ogjPs_wHK3UQ","@pasithea_","Pasithéa","FR","436309","4160","144","False","2019-03-03T18:13:53Z"
"UCBftr1HxY861TOsF6bO0crA","@user-to6un8rs8f","지훈Asmr","KR","15472772","69900","290","False","2017-03-17T01:28:07Z"
"UC4lPoOgiXtpe4i_GbufJ1Tw","@theasmrcouple1","The ASMR Couple","US","95928476","261000","436","False","2018-07-17T19:56:08Z"
"UCkMNH-cxJ8-7XGFg4_2YGWg","@victorasmr810","Víctor ASMR","n/a","94","6","2","n/a","2022-11-10T21:25:03.959479Z"
"UCDZEWtIED1Zl715Tji9ExLw","@kimasmr7540","Kim ASMR","HU","7304541","27800","214","False","2020-03-01T21:45:52.249368Z"
"UCBYYJKq-SJ375DNnMWB39yw","@kaelimaeasmr5074","Kaelimae ASMR","US","9218","113","29","False","2022-04-28T00:03:18.195873Z"
"UClPPJyHnOEHVJYMMKRhkBaw","@chinesemukbangasmr1492","Chinese Mukbang Asmr","n/a","6397338","28700","105","n/a","2013-09-30T16:47:22Z"
"UCtsqIJi0vq0UHjC_MG53M_w","@jepoiasmrstreaming8686","Jepoi ASMR streaming","n/a","14179","871","3","n/a","2016-02-29T03:52:47Z"
"UCnjzFy5UoVTxB82KAAaEFgA","@rentooloasmr","Rento Olo ASMR","FI","755625","3320","114","n/a","2021-01-14T12:28:53.667814Z"
"UCaNUJ35r7tqAMo5dIlNmrug","@thelittleasmr","The Little ASMR","FR","1807775","8370","14","n/a","2022-09-26T08:10:27.598976Z"
"UCxmd4mZG7KEeu8JSdU1XetA","@gogoasmr","GoGo ASMR","US","89934227","1290000","49","False","2021-11-14T06:00:20.270448Z"
"UCWYsffeaogKtt9IWFlEcf8w","@satiscandyasmr5928","Satiscandy ASMR","n/a","33","7","4","n/a","2022-07-17T08:27:25.238733Z"
"UCyhWMux8ZT3s_V2MMfVHCrA","@asmrystavat","Asmr ystävät","FI","4055094","19600","47","False","2017-11-03T10:45:42Z"
"UCa5AxPl6sDBfrtyb1YtBcBg","@asmrkissanainen1590","ASMR Kissanainen","n/a","253780","2090","227","n/a","2019-05-05T16:42:48Z"
"UCEbEPxdRrf7hlkNvKv8jazw","@masajeymentevigoasmr2552","Masaje y Mente Vigo ASMR","n/a","1110","12","5","n/a","2021-03-21T15:36:12.04902Z"
"UCXY68I59Xq3dNG4z0L91H2Q","@asmrmelody","ASMR MELODY (멜로디)","KR","32497357","160000","621","False","2012-03-21T08:50:51Z"
"UCd2Zrj8ImUs2x8WLN7H4Ffg","@asmraugust","asmr august","GB","34131436","149000","166","False","2018-01-05T22:01:36Z"
"UCBaP1OgDrWR38qC0uN_wk2g","@asmrsounds2023","ASMR Sounds","US","11660","3940","21","False","2023-01-06T13:03:25.930902Z"
"UCrmtdCe6YwPAerG2VEx3nWQ","@nostrixasmr674","Nostrix ASMR","n/a","654","11","2","n/a","2022-08-06T17:24:23.932561Z"
"UCJzJdKsB2yrR4EJMN28cAqw","@asmrtangzi","ASMR TANGZI탱지","KR","2078141","32100","107","n/a","2016-07-09T05:59:49Z"
"UCPaRxN1492fKucBKhj_0WPA","@asmrukrainian","Ukrainian ASMR","n/a","31095","560","50","n/a","2018-12-17T07:41:31Z"
"UCEDXNgohHIhJLbuIDYRlnAg","@marblecrashasmr","Marble Crash ASMR","ID","679831","2080","59","False","2023-01-05T03:14:30.772727Z"
"UClfoyOLa1-uqDVp0qYEITeg","@sugaroctopusasmr","SugarOctopus ASMR","FR","923","60","6","n/a","2022-04-14T04:19:31.779123Z"
"UCw3WABPcwk_sPZ1ZeYyWscA","@mimiabyssiasmr4543","Mimi Abyssi ASMR","n/a","573","23","1","n/a","2022-02-07T21:52:03.481778Z"
"UCdy5lwznVhKyqFdK_mTIyuQ","@mathouasmr","Mathou ASMR","FR","2360329","22900","249","False","2021-08-29T12:16:55.834618Z"
"UCGNfnBfYSYG-zBnvLNks1bQ","@asmrbiscoitinho","Asmr Biscoitinho HIATUS","BR","0","10300","0","n/a","2017-03-12T18:50:43Z"
"UCO8-hZBrXcgnpGS5jPtmMEA","@rainbowasmr5579","Rainbow ASMR","US","336131720","2480000","35","False","2021-07-31T05:17:37.221898Z"
"UCohiRWkNI-PP-gnOId3VV_Q","@heuriasmr","Heuri Asmr","n/a","591251","15400","20","n/a","2020-01-18T05:35:53.37539Z"
"UCi-arvNv8qCzkXRP__mw78g","@mellawnie","Mellawnie ASMR 멜라우니","KR","519758038","1810000","753","False","2018-09-11T10:20:20Z"
"UCWQHgyT4HjojWn6RZuwTBjA","@asmrkatalina4864","ASMR KATALINA","n/a","168020","1460","28","n/a","2021-02-23T20:23:30.429877Z"
"UCkMwnwz3TdreM0LCWRsDC7A","@nknnenm","𝐀𝐝𝐚𝐦 𝐀𝐬𝐦𝐫シ︎","n/a","481082","5850","38","n/a","2022-03-09T12:42:44.609821Z"
"UCY9Unx7HBAhKO5Eg4PBw8hg","@theasmrryan","The ASMR Ryan","US","103836673","421000","632","False","2017-04-09T03:32:25Z"
"UC2fsxQr6Hcx1enORxXgKpxQ","@jane_asmr","Jane ASMR 제인","US","6974664801","17300000","1752","False","2012-11-17T00:09:18Z"
"UCxGBHJOQm3Ee7KZ6IneOu4A","@carmenasmr5043","Carmen ASMR","n/a","35","2","3","n/a","2021-11-10T05:40:15.76649Z"
"UCZDw72NHYedxo9SF9qpBeiw","@luukarioasmr2","Luukario ASMR","AR","774","677","3","False","2021-03-23T12:00:15.326542Z"
"UCstwVVHnEq9mkkLGubJ0Afg","@ceceasmr_","Cece ASMR","n/a","4313","1060","2","n/a","2022-12-13T11:54:42.509269Z"
"UCv4PDZbpV10p2w479AuTG1g","@nayasmr3","Nay Asmr ","TR","96570","138000","3","n/a","2017-01-18T13:57:43Z"
"UCxtLc0Jqq3SKBWlIXM_OC9g","@hongyuasmr","Hongyu ASMR 홍유","KR","4785330640","14600000","593","False","2018-09-09T05:11:02Z"
"UC8O53e7nm79_Ci10__oHWRw","@flusterliebeasmr4062","Flüsterliebe ASMR","DE","0","556","0","False","2020-10-09T09:44:18.851479Z"
"UCaF8JWc3U-JQ7kQDNv6wB6g","@asmrazerbaijan3665","ASMR Azerbaijan","n/a","3945","68","3","n/a","2021-05-04T06:21:54.567142Z"
"UCnycWESjc2qCntF4w-8zyLA","@unintentionalasmr2711","Unintentional ASMR","n/a","1119881","2610","10","n/a","2017-11-12T19:55:30Z"
"UCIC6ZYJvu-lE859T0b6owkA","@relaxingsoundslandasmr201"," Relaxing Soundsland ASMR","KR","13652","80","219","False","2020-10-13T17:09:45.812727Z"
"UC9FJmHW3Yx5_TcsHsMOR4Kg","@relaxyasmr2352","Relax y Asmr","n/a","707040","1920","10","n/a","2019-09-13T09:50:14Z"
"UCJtqI3Ln4phQcDXQJGaNsDg","@sb_asmr","SB ASMR Creation ","IN","218351","431","182","False","2023-01-05T05:45:36.039646Z"
"UC4UvNZGAAo5rd7YAsFfjvsA","@naturesoundsasmr2995","Nature Sounds ASMR","ES","4755","33","26","False","2022-08-09T12:09:04.746401Z"
"UC5bOD8yMI4ZAliUirTayiwg","@asmr3271","소리바구니 ASMR","KR","1522","68","67","False","2022-09-01T01:12:11.987427Z"
"UCCwvxi4mTrpA0AqrPFAEiPA","@eavssasmr","EAVSS ASMR","n/a","1149","12","1","n/a","2022-04-18T14:31:05.872358Z"
"UCDVv4VnEt-WQM_Ny3bWvfXw","@holstasmr3067","Holst ASMR","n/a","738","20","2","n/a","2022-10-01T23:39:03.015312Z"
"UCaEen9QIgUCvRfiAcvA9sxA","@mreyesasmr5084","MReyes ASMR","ES","807","16","6","n/a","2019-12-19T22:53:12.098842Z"
"UCN7pbk38qig-D0qqfbbYLTQ","@theasmreffect","The ASMR Effect","US","878054","1540","22","n/a","2017-12-06T00:15:17Z"
"UCm5Zz4opjR0f5wfrQaCW6Tw","@edrasmr","Edr ASMR","US","101","5","2","False","2022-11-22T08:42:16.230437Z"
"UC3Vla2MndOrzFYO_RBxAqOQ","@ostnasmr2503","Ostn ASMR","n/a","450","8","2","n/a","2022-08-17T03:24:10.24918Z"
"UCCK7lzF_EfgXFlneQEghfRw","@babyasmr4732","Baby ASMR","n/a","5438","10","7","n/a","2020-11-04T15:33:25.203197Z"
"UCUlJXlfok46TbHLGuzYN6VQ","@mariaasmr1527","María ASMR","n/a","31","6","1","n/a","2021-10-19T09:22:05.1731Z"
"UCanGt5z6Oe7hdl9yJb75fNA","@myzenchannel","MyZenChannel - Relaxation, Méditation, ASMR","FR","552605","1850","71","False","2020-08-23T00:32:23.120457Z"
"UCW2tr0k4_teNCiRBgFMI2NQ","@absoluteasmr379","Absolute ASMR","SE","95288","206","3","n/a","2021-03-31T10:58:44.889282Z"
"UCWSLJC6Mwelye9HMzWe7OzA","@catherineasmr2546","Catherine ASMR","HK","272","3","4","n/a","2020-08-11T11:18:59.315203Z"
"UCKwK_U0B-jnzk_QNF_UKiRg","@user-zk7le2qj6h","エデン ASMR","JP","82868","1120","56","n/a","2022-04-09T05:00:15.574473Z"
"UCFIoTIjhTabAH0a0LR5XvTQ","@orionasmr3952","Orion ASMR","JP","1759397","13500","151","False","2020-07-09T04:26:08.513118Z"
"UC1AduGhr2agyDRr7DNKxqlg","@sheeshasmr6509","Sheesh ASMR","US","479672","1100","39","False","2021-07-07T12:35:34.046944Z"
"UCchFAQ3Jml0r5RbO1lTGTDQ","@sistersasmr4676","Sisters ASMR","n/a","20","1","1","n/a","2021-03-29T20:18:47.05163Z"
"UCUbvfp3Q0EiKI5YrHGN_wZw","@asmrwithshaira","Asmr With Shaira","n/a","4869","389","14","n/a","2022-10-30T21:09:14.6736Z"
"UCh6JIBARe03jNY7_hkqdYfQ","@nimaasmr4886","Nima ASMR","ES","61179","1050","29","n/a","2021-03-24T08:25:52.213822Z"
"UCB1nxWkxjKF84aQOkqDjoNQ","@user-bp2qs4cn2h","Asmr","n/a","10944","69","60","n/a","2020-12-09T12:44:51.86815Z"
"UCrPekq_wK9DXt14nQjej0dg","@greatasmrgreat","Great ASMR Great","IN","90792","121","85","False","2022-08-16T09:10:34.076694Z"
"UCW1yCTtC9pslyu79I3b1nww","@ambienceheaven.asmrsoundsc1875","Ambience Heaven. ASMR & Soundscapes","ES","18002","177","10","n/a","2020-11-09T10:20:49.915331Z"
"UCIK1b74USXvpwRE9PdecD4A","@asmrrelax4350","ASMR Relax","PH","522591","1770","16","n/a","2019-01-20T03:58:52Z"
"UCjlesLYIluqRjX2UpVAZujA","@relaxingasmrnaturesounds9624","Relaxing ASMR Nature Sounds","SG","814269","1530","45","False","2021-11-17T16:33:38.457319Z"
"UC1U7CwYtccDZaY3xsQpwUsQ","@linasmr5253","Lin ASMR","n/a","159","10","2","n/a","2021-05-28T22:11:48.039032Z"
"UCP_o593Hpv9yKZj_ssYQUwQ","@asmrgirls5876","ASMR girls","UA","22539","52","10","False","2020-11-12T17:35:57.984637Z"
"UCXLkp7FO67ooCLyozB1XTmQ","@mheriasmr5485","mheri ASMR","n/a","94","5","1","False","2022-10-17T00:17:05.42625Z"
"UCkk32qwXExvN37BpD1_e57Q","@anasampaioasmr3828","Ana Sampaio Asmr","n/a","15213","237","50","n/a","2017-07-22T01:09:53Z"
"UC1qCuCPzkkFAE1JVIg3u1xQ","@gasmr4767","G ASMR","n/a","137","0","2","n/a","2022-09-23T18:17:08.69771Z"
"UCG9gSYFgWRF4JG45yfP9q6w","@asmrbartenderssoundsindia5082","ASMR BARTENDERS SOUNDS INDIA","n/a","212995","629","73","n/a","2021-05-25T07:35:49.166389Z"
"UC08yc3WAE1ekH-aMkGRJf4w","@satisfyingasmr6507","satisfying ASMR","IN","531","5","51","False","2022-08-03T19:26:28.34776Z"
"UCMPNdN-dIlyGuVIqihAB_XA","@labasmr3548","Lab ASMR","n/a","255","8","2","n/a","2019-02-14T22:21:24Z"
"UCcge9G8_IwnlY1jm-ewaemw","@studiojiji","【ASMR】jiji's situationvoice","JP","161974","640","41","False","2021-08-30T04:25:29.674468Z"
"UCmMGAFdVsFe13KatAVkIZ1w","@kissasmr","Kiss ASMR","n/a","0","26","0","n/a","2021-03-08T20:37:52.126352Z"
"UCUf-cxL6ko5NlR4qTYpdMPQ","@sylus-asmr2378","Sylus - ASMR","CA","246","7","2","n/a","2022-11-07T06:18:31.993462Z"
"UCQQQyDUrk8-W6N-nCCkwh1g","@yumenoranasmr","夢乃らん ASMR","n/a","376415","3800","43","False","2019-06-12T05:07:20Z"
"UC3Sb6i4g8PETV1xPUYNPVQg","@alunaasmr4665","ALUNA ASMR","n/a","1066","70","3","n/a","2021-05-18T15:03:16.772006Z"
"UCJYVh6NVFPOnnqyixpi0wbw","@photoasmr8910","PHOTO ASMR","n/a","38207","42","2","n/a","2013-02-19T17:55:27Z"
"UChYMdfdI5z8CZ4TapRZQhoA","@funnytoyskids","Funny Strees Balls ASMR","n/a","38529452","282000","4","n/a","2014-06-18T14:12:06Z"
"UCfWbowAT-RwfHNZnE_yuZSQ","@hutatamaasmr","ふたまらASMRちゃんねる-ふたたまちゃんねる-","JP","346105","11400","62","False","2021-03-29T09:35:25.881925Z"
"UCqWQBI1Q9x2saax8973VuLQ","@juicyasmr9437","Juicy ASMR","n/a","10","0","1","n/a","2017-10-30T20:11:17Z"
"UC0nq1k7baqTkqdK96I6foPg","@awesomeunintentionalasmr7327","Awesome Unintentional ASMR","BR","189300","405","40","n/a","2020-08-29T05:58:07.024341Z"
"UCG6Pmc4qtduTwC3OtJJTl8Q","@hentaiasmr7604","Hentai Asmr","n/a","0","509","0","n/a","2019-09-03T21:42:29Z"
"UCLzowmzp0KFIiW2WA18cIgA","@alexisasmr624","Alexis ASMR","n/a","2769","26","3","n/a","2022-01-02T04:59:18.299262Z"
"UCYcGAGbjyvEcQo5t4qb7y2Q","@asmr_otaku","ASMR Otaku","n/a","33","4","1","n/a","2022-12-06T05:38:41.777865Z"
"UCmpeoxbpRKvvFauzQzpxVzA","@rmasmr3965","Rm ASMR","n/a","98342","165","143","n/a","2022-01-11T03:43:43.246078Z"
"UCcJMl9rYVdRv5xoNNmvXaaQ","@asmrchannel6226","ASMR CHANNEL","n/a","160460","366","492","n/a","2021-04-04T06:54:14.199479Z"
"UCRoQhprOxjqoEdw1VeXCe-Q","@asmrrealworld578","asmr realworld","n/a","11593","12","4","n/a","2021-04-17T16:55:10.020448Z"
"UCXRRcTUyQMm78Kjtghjaltw","@bestasmr4769","Best ASMR","n/a","28816","88","8","n/a","2013-09-11T17:48:10Z"
"UC1hy29kwjPx6UC-YQfHkhVQ","@mistiasmr","MISTI ASMR","n/a","52568","23300","10","False","2019-04-26T08:10:38Z"
"UCTQ8J40KqyJPDEqS6QBBkYg","@danaasmr2056","Dana ASMR","n/a","2","0","1","n/a","2021-07-05T17:33:17.014125Z"
"UCvniXBdwAoEY4uCFw1Mo1Eg","@user-wf7we3jb5c","NANA . ASMR","US","199960","1580","69","False","2022-07-12T03:13:50.647207Z"
"UCqu5lPCpS9DlDUCO6FlzIYw","@relaxyourselfasmr1547","Relax Yourself ASMR","n/a","185577","706","4","n/a","2019-05-28T00:26:48Z"
"UCh-j22-yHsgNay7ZvrqmRnQ","@kilahasmr5064","Kilah ASMR","n/a","1313","22","4","n/a","2021-05-10T00:13:06.049853Z"
"UCsUIHYiGVip1l5gF5vKtgIw","@asmrgogogo3932","ASMR Go Go Go","US","2762013","4260","8","False","2022-03-18T16:34:51.910032Z"
"UCcQlCQZ8qKJcu2r46WOMiYw","@fralolasmr","FRA LOL ASMR","FR","105","3","2","n/a","2023-01-01T19:21:30.23883Z"
"UC4XYc-FxYtoO9a6itYln2jg","@serendipityasmr1083","Serendipity ASMR","n/a","304","2","1","n/a","2020-10-02T16:34:44.191758Z"
"UCuyhtyj73xqU5v4MVW3u_bg","@asmrcake1340","ASMR Cake","US","3668370","3940","1456","False","2021-12-08T17:44:10.721713Z"
"UCG9NGVFEQ90hh-vpfK2eBcQ","@maxasmr5485","Max Asmr","n/a","201049","645","12","n/a","2022-07-04T02:42:51.346758Z"
"UCJSY4d7jo5YUc7aD8wbvxXA","@bffasmr2921","bff asmr","n/a","911","7","7","n/a","2020-12-26T17:01:41.140502Z"
"UCgPttbBHFvMLOSxBED9NTAw","@snuggleupasmr8923","Snuggle Up ASMR","n/a","60461","234","46","n/a","2022-08-02T13:41:36.68549Z"
"UCbB03IAdRrUhJ3HZvIB_VFQ","@taweasmr","Tawe ASMR","GB","111","3","2","False","2022-05-24T02:40:46.244738Z"
"UCDTRw_1gI88CU5nm8MwqR7Q","@miriamasmr1964","Miriam ASMR","ES","189321","408","4","n/a","2014-11-08T09:17:59Z"
"UC4UJ1nK51EZ81Sq-mvUGedw","@asmrconfarrah7045","Asmr con Farrah","n/a","3","2","1","n/a","2022-09-18T17:29:08.552688Z"
"UCyxKps0bQ-PSlzBv8Qw4TXQ","@dayamiasmr736","Dayami ASMR","n/a","544","8","14","n/a","2021-07-08T14:58:24.300406Z"
"UC6z3uVXGi6SOH5Si9g4b_CQ","@luluasmrtoys7209","Lulu Asmr Toys","n/a","24","3","1","n/a","2022-12-18T07:13:14.491268Z"
"UCl6gRQZPIqSGQjcM6gkYPFA","@yeyaasmr8969","Yeya ASMR","n/a","40771215","213000","476","n/a","2019-08-12T19:23:30Z"
"UCUR6N0ofxaLd2FzhcqUXuDQ","@duduasmrcanal","dudu asmr","n/a","14570432","118000","101","n/a","2021-01-07T19:22:15.855923Z"
"UC29neY2hNo2lxjSU3R5YmFg","@camiasmr4102","Cami ASMR","PE","17150861","235000","104","False","2016-11-20T23:01:41Z"
"UCtQ2NFwU_6BVjdqjBM3uuMQ","@staryuukiasmr","Staryuuki ASMR","US","8235202","116000","32","False","2022-09-25T20:48:05.575716Z"
"UChQgKtGVpsPag_Em0xZerQA","@yeyaasmr","Yeya Asmr","MX","663917","10800","43","n/a","2021-09-24T05:55:51.463018Z"
"UCdpa13CI7JEuV8YzKa8Ss6A","@pangarasmr","pangar ASMR","CL","7146788","120000","71","n/a","2018-05-05T01:46:56Z"
"UCa1dXvnORCP1rhb3fDrgkew","@gentlerpasmr7579","GentleRp Asmr","n/a","2160045","26700","88","n/a","2021-04-23T20:43:44.119767Z"
"UC36eVjEVY7QSqEntnQL97Qg","@toxicapelirrojaasmr7954","tóxica pelirroja ASMR","n/a","9441958","83700","89","n/a","2020-11-27T05:47:34.50174Z"
